iter	Passed	Remaining
140938	562464	235698
140939	562467	235694
140940	562472	235690
140941	562476	235686
140942	562479	235682
140943	562483	235678
140944	562487	235674
140945	562491	235670
140946	562495	235666
140947	562498	235662
140948	562502	235658
140949	562507	235654
140950	562511	235650
140951	562514	235646
140952	562518	235642
140953	562522	235638
140954	562526	235634
140955	562530	235630
140956	562534	235626
140957	562538	235622
140958	562542	235618
140959	562545	235613
140960	562549	235609
140961	562553	235605
140962	562557	235601
140963	562561	235597
140964	562564	235593
140965	562569	235590
140966	562574	235586
140967	562577	235581
140968	562581	235577
140969	562584	235573
140970	562589	235569
140971	562592	235565
140972	562596	235561
140973	562599	235557
140974	562604	235553
140975	562608	235549
140976	562611	235545
140977	562615	235541
140978	562619	235537
140979	562623	235533
140980	562627	235529
140981	562631	235525
140982	562635	235521
140983	562639	235517
140984	562643	235513
140985	562647	235509
140986	562651	235505
140987	562655	235501
140988	562659	235497
140989	562662	235493
140990	562666	235489
140991	562671	235485
140992	562674	235481
140993	562679	235477
140994	562683	235473
140995	562686	235469
140996	562690	235465
140997	562694	235460
140998	562697	235456
140999	562701	235452
141000	562706	235449
141001	562710	235445
141002	562714	235441
141003	562718	235437
141004	562722	235433
141005	562726	235429
141006	562729	235424
141007	562733	235420
141008	562737	235416
141009	562741	235412
141010	562746	235409
141011	562749	235405
141012	562754	235401
141013	562759	235397
141014	562763	235393
141015	562767	235389
141016	562771	235385
141017	562775	235381
141018	562780	235378
141019	562784	235374
141020	562789	235370
141021	562793	235366
141022	562798	235362
141023	562802	235359
141024	562807	235355
141025	562812	235352
141026	562817	235348
141027	562822	235344
141028	562826	235340
141029	562829	235336
141030	562834	235332
141031	562839	235329
141032	562843	235325
141033	562848	235321
141034	562853	235318
141035	562856	235313
141036	562860	235309
141037	562863	235305
141038	562868	235301
141039	562871	235297
141040	562875	235293
141041	562879	235289
141042	562883	235285
141043	562887	235281
141044	562891	235277
141045	562895	235273
141046	562898	235269
141047	562903	235265
141048	562908	235261
141049	562912	235257
141050	562916	235253
141051	562919	235249
141052	562924	235245
141053	562928	235241
141054	562931	235237
141055	562936	235233
141056	562939	235229
141057	562943	235225
141058	562948	235221
141059	562953	235218
141060	562959	235215
141061	562962	235211
141062	562967	235207
141063	562970	235203
141064	562975	235199
141065	562980	235195
141066	562985	235192
141067	562988	235187
141068	562992	235183
141069	562995	235179
141070	563001	235176
141071	563004	235172
141072	563008	235167
141073	563013	235164
141074	563017	235160
141075	563022	235156
141076	563026	235152
141077	563029	235148
141078	563033	235144
141079	563037	235140
141080	563042	235136
141081	563046	235132
141082	563050	235128
141083	563055	235125
141084	563059	235121
141085	563063	235117
141086	563068	235113
141087	563073	235109
141088	563076	235105
141089	563082	235102
141090	563086	235098
141091	563090	235094
141092	563094	235090
141093	563098	235086
141094	563103	235082
141095	563107	235078
141096	563110	235074
141097	563114	235070
141098	563119	235066
141099	563122	235062
141100	563126	235058
141101	563131	235055
141102	563135	235051
141103	563139	235047
141104	563143	235043
141105	563146	235038
141106	563151	235035
141107	563155	235031
141108	563159	235027
141109	563162	235022
141110	563167	235019
141111	563172	235015
141112	563176	235011
141113	563180	235007
141114	563185	235004
141115	563189	235000
141116	563193	234996
141117	563197	234992
141118	563201	234988
141119	563205	234984
141120	563209	234980
141121	563212	234975
141122	563217	234972
141123	563221	234968
141124	563224	234964
141125	563228	234959
141126	563232	234956
141127	563237	234952
141128	563240	234948
141129	563244	234944
141130	563248	234940
141131	563252	234935
141132	563256	234932
141133	563260	234928
141134	563264	234924
141135	563268	234920
141136	563273	234916
141137	563277	234912
141138	563282	234908
141139	563286	234904
141140	563291	234901
141141	563294	234897
141142	563299	234893
141143	563303	234889
141144	563307	234885
141145	563311	234881
141146	563316	234877
141147	563320	234873
141148	563325	234870
141149	563328	234865
141150	563333	234862
141151	563337	234858
141152	563341	234854
141153	563345	234850
141154	563349	234846
141155	563354	234842
141156	563358	234838
141157	563363	234835
141158	563367	234831
141159	563371	234827
141160	563374	234822
141161	563378	234818
141162	563382	234815
141163	563386	234811
141164	563391	234807
141165	563397	234804
141166	563401	234799
141167	563404	234795
141168	563408	234791
141169	563411	234787
141170	563417	234784
141171	563422	234780
141172	563426	234776
141173	563431	234773
141174	563435	234769
141175	563439	234765
141176	563443	234761
141177	563448	234757
141178	563453	234753
141179	563458	234750
141180	563464	234747
141181	563468	234743
141182	563471	234739
141183	563475	234734
141184	563479	234730
141185	563482	234726
141186	563486	234722
141187	563490	234718
141188	563493	234714
141189	563498	234710
141190	563503	234706
141191	563507	234702
141192	563511	234698
141193	563515	234694
141194	563518	234690
141195	563522	234686
141196	563526	234682
141197	563530	234678
141198	563534	234674
141199	563537	234670
141200	563541	234666
141201	563546	234662
141202	563549	234658
141203	563553	234654
141204	563557	234650
141205	563561	234646
141206	563565	234642
141207	563569	234638
141208	563572	234633
141209	563576	234629
141210	563580	234626
141211	563584	234622
141212	563589	234618
141213	563593	234614
141214	563598	234610
141215	563601	234606
141216	563605	234602
141217	563609	234598
141218	563614	234594
141219	563617	234590
141220	563622	234586
141221	563625	234582
141222	563630	234579
141223	563634	234575
141224	563638	234570
141225	563642	234566
141226	563647	234563
141227	563650	234559
141228	563654	234554
141229	563657	234550
141230	563661	234546
141231	563666	234542
141232	563670	234539
141233	563674	234535
141234	563677	234530
141235	563681	234526
141236	563685	234522
141237	563689	234518
141238	563693	234514
141239	563698	234511
141240	563703	234507
141241	563707	234503
141242	563712	234500
141243	563717	234496
141244	563722	234493
141245	563727	234489
141246	563730	234485
141247	563734	234480
141248	563738	234477
141249	563742	234472
141250	563746	234468
141251	563749	234464
141252	563753	234460
141253	563758	234457
141254	563762	234452
141255	563765	234448
141256	563770	234444
141257	563774	234441
141258	563778	234437
141259	563781	234432
141260	563785	234428
141261	563789	234424
141262	563793	234420
141263	563797	234416
141264	563801	234412
141265	563806	234409
141266	563809	234404
141267	563813	234400
141268	563816	234396
141269	563820	234392
141270	563824	234388
141271	563828	234384
141272	563832	234380
141273	563836	234376
141274	563840	234372
141275	563844	234368
141276	563849	234364
141277	563853	234360
141278	563857	234357
141279	563862	234353
141280	563867	234349
141281	563870	234345
141282	563874	234341
141283	563877	234337
141284	563881	234333
141285	563885	234329
141286	563890	234325
141287	563893	234321
141288	563897	234317
141289	563901	234312
141290	563906	234309
141291	563910	234305
141292	563914	234301
141293	563917	234297
141294	563923	234293
141295	563927	234289
141296	563930	234285
141297	563934	234281
141298	563938	234277
141299	563942	234273
141300	563946	234269
141301	563950	234265
141302	563954	234261
141303	563958	234257
141304	563962	234253
141305	563965	234249
141306	563970	234245
141307	563973	234241
141308	563977	234237
141309	563981	234233
141310	563985	234229
141311	563989	234225
141312	563993	234221
141313	563997	234217
141314	564001	234213
141315	564005	234209
141316	564008	234205
141317	564012	234200
141318	564016	234196
141319	564021	234193
141320	564025	234189
141321	564029	234185
141322	564033	234181
141323	564037	234177
141324	564041	234173
141325	564044	234169
141326	564048	234164
141327	564052	234161
141328	564056	234156
141329	564059	234152
141330	564063	234148
141331	564067	234144
141332	564071	234140
141333	564074	234136
141334	564078	234132
141335	564082	234128
141336	564086	234124
141337	564090	234120
141338	564094	234116
141339	564098	234112
141340	564102	234108
141341	564106	234104
141342	564110	234100
141343	564113	234096
141344	564117	234091
141345	564121	234088
141346	564125	234083
141347	564129	234080
141348	564133	234075
141349	564137	234072
141350	564141	234067
141351	564144	234063
141352	564148	234059
141353	564152	234055
141354	564156	234051
141355	564159	234047
141356	564163	234043
141357	564167	234039
141358	564172	234035
141359	564175	234031
141360	564179	234027
141361	564183	234023
141362	564187	234019
141363	564191	234015
141364	564194	234011
141365	564198	234007
141366	564203	234003
141367	564206	233999
141368	564211	233995
141369	564216	233992
141370	564221	233988
141371	564224	233984
141372	564228	233980
141373	564232	233975
141374	564236	233971
141375	564240	233968
141376	564244	233964
141377	564248	233959
141378	564252	233956
141379	564256	233951
141380	564259	233947
141381	564263	233943
141382	564267	233939
141383	564271	233935
141384	564274	233931
141385	564279	233927
141386	564282	233923
141387	564287	233919
141388	564290	233915
141389	564294	233911
141390	564298	233907
141391	564302	233903
141392	564305	233899
141393	564309	233895
141394	564313	233890
141395	564318	233887
141396	564321	233883
141397	564325	233879
141398	564329	233875
141399	564333	233871
141400	564338	233867
141401	564342	233863
141402	564345	233859
141403	564349	233855
141404	564354	233851
141405	564358	233847
141406	564362	233843
141407	564365	233839
141408	564369	233835
141409	564372	233831
141410	564376	233827
141411	564380	233822
141412	564384	233818
141413	564389	233815
141414	564393	233811
141415	564396	233807
141416	564401	233803
141417	564404	233799
141418	564408	233794
141419	564412	233790
141420	564416	233787
141421	564420	233783
141422	564424	233779
141423	564428	233775
141424	564432	233771
141425	564436	233767
141426	564440	233762
141427	564443	233758
141428	564447	233754
141429	564452	233750
141430	564455	233746
141431	564459	233742
141432	564463	233738
141433	564467	233734
141434	564471	233730
141435	564474	233726
141436	564478	233722
141437	564482	233718
141438	564486	233714
141439	564489	233710
141440	564494	233706
141441	564498	233702
141442	564502	233698
141443	564505	233694
141444	564510	233690
141445	564514	233686
141446	564518	233682
141447	564521	233678
141448	564525	233673
141449	564528	233669
141450	564533	233666
141451	564537	233662
141452	564540	233657
141453	564544	233653
141454	564548	233649
141455	564552	233645
141456	564556	233641
141457	564559	233637
141458	564563	233633
141459	564567	233629
141460	564571	233625
141461	564575	233621
141462	564578	233617
141463	564582	233613
141464	564587	233609
141465	564591	233605
141466	564596	233601
141467	564600	233598
141468	564604	233593
141469	564608	233590
141470	564612	233586
141471	564616	233582
141472	564620	233577
141473	564624	233573
141474	564627	233569
141475	564632	233565
141476	564636	233561
141477	564639	233557
141478	564643	233553
141479	564646	233549
141480	564651	233545
141481	564655	233541
141482	564659	233537
141483	564663	233533
141484	564667	233529
141485	564670	233525
141486	564674	233521
141487	564678	233517
141488	564682	233513
141489	564686	233509
141490	564690	233505
141491	564694	233501
141492	564698	233497
141493	564702	233493
141494	564706	233489
141495	564710	233485
141496	564714	233481
141497	564718	233477
141498	564721	233473
141499	564725	233469
141500	564729	233465
141501	564733	233461
141502	564737	233457
141503	564742	233453
141504	564745	233449
141505	564750	233445
141506	564753	233441
141507	564757	233437
141508	564761	233433
141509	564766	233429
141510	564770	233425
141511	564773	233421
141512	564777	233417
141513	564781	233413
141514	564785	233409
141515	564789	233405
141516	564793	233401
141517	564797	233397
141518	564801	233393
141519	564805	233389
141520	564809	233385
141521	564812	233381
141522	564817	233377
141523	564821	233373
141524	564824	233369
141525	564828	233364
141526	564833	233361
141527	564836	233357
141528	564840	233353
141529	564844	233348
141530	564848	233345
141531	564852	233341
141532	564855	233336
141533	564859	233332
141534	564863	233328
141535	564867	233324
141536	564871	233320
141537	564874	233316
141538	564878	233312
141539	564882	233308
141540	564885	233304
141541	564889	233299
141542	564892	233295
141543	564897	233292
141544	564902	233288
141545	564905	233284
141546	564909	233280
141547	564913	233276
141548	564917	233271
141549	564921	233267
141550	564925	233263
141551	564929	233260
141552	564933	233255
141553	564936	233251
141554	564940	233247
141555	564944	233243
141556	564949	233239
141557	564952	233235
141558	564956	233231
141559	564959	233227
141560	564963	233223
141561	564967	233219
141562	564971	233215
141563	564974	233211
141564	564979	233207
141565	564984	233203
141566	564988	233200
141567	564992	233195
141568	564996	233191
141569	565000	233188
141570	565005	233184
141571	565009	233180
141572	565013	233176
141573	565016	233172
141574	565021	233168
141575	565025	233164
141576	565029	233160
141577	565032	233156
141578	565036	233152
141579	565040	233148
141580	565044	233143
141581	565048	233139
141582	565051	233135
141583	565056	233132
141584	565060	233128
141585	565064	233123
141586	565067	233119
141587	565071	233115
141588	565075	233111
141589	565079	233107
141590	565083	233103
141591	565086	233099
141592	565091	233095
141593	565095	233091
141594	565099	233087
141595	565103	233083
141596	565106	233079
141597	565111	233075
141598	565115	233071
141599	565118	233067
141600	565122	233063
141601	565126	233059
141602	565130	233055
141603	565135	233051
141604	565139	233047
141605	565143	233044
141606	565147	233040
141607	565151	233035
141608	565155	233031
141609	565159	233027
141610	565162	233023
141611	565166	233019
141612	565169	233015
141613	565174	233011
141614	565178	233007
141615	565182	233003
141616	565186	232999
141617	565190	232995
141618	565194	232991
141619	565197	232987
141620	565201	232983
141621	565205	232979
141622	565209	232975
141623	565213	232971
141624	565216	232967
141625	565220	232963
141626	565225	232959
141627	565230	232955
141628	565234	232951
141629	565238	232947
141630	565242	232944
141631	565246	232940
141632	565251	232936
141633	565254	232932
141634	565259	232928
141635	565262	232924
141636	565266	232919
141637	565270	232915
141638	565274	232911
141639	565277	232907
141640	565282	232903
141641	565286	232899
141642	565290	232896
141643	565294	232891
141644	565297	232887
141645	565301	232883
141646	565305	232879
141647	565310	232875
141648	565314	232872
141649	565318	232868
141650	565323	232864
141651	565326	232860
141652	565330	232856
141653	565334	232851
141654	565337	232847
141655	565342	232843
141656	565345	232839
141657	565349	232835
141658	565353	232831
141659	565358	232828
141660	565361	232824
141661	565365	232819
141662	565369	232815
141663	565374	232812
141664	565378	232808
141665	565382	232804
141666	565386	232800
141667	565390	232796
141668	565394	232792
141669	565398	232788
141670	565401	232784
141671	565406	232780
141672	565409	232776
141673	565413	232772
141674	565417	232767
141675	565422	232764
141676	565425	232760
141677	565429	232755
141678	565432	232751
141679	565437	232748
141680	565441	232744
141681	565445	232739
141682	565448	232735
141683	565452	232731
141684	565456	232727
141685	565460	232723
141686	565464	232719
141687	565469	232715
141688	565473	232712
141689	565477	232708
141690	565481	232704
141691	565484	232699
141692	565489	232696
141693	565492	232692
141694	565496	232687
141695	565500	232683
141696	565505	232680
141697	565509	232676
141698	565513	232672
141699	565516	232668
141700	565521	232664
141701	565525	232660
141702	565528	232656
141703	565532	232651
141704	565535	232647
141705	565540	232644
141706	565545	232640
141707	565549	232636
141708	565553	232632
141709	565556	232628
141710	565560	232624
141711	565564	232619
141712	565567	232615
141713	565572	232611
141714	565575	232607
141715	565579	232603
141716	565583	232599
141717	565587	232595
141718	565591	232591
141719	565594	232587
141720	565598	232583
141721	565603	232579
141722	565606	232575
141723	565610	232571
141724	565615	232567
141725	565619	232563
141726	565623	232559
141727	565626	232555
141728	565630	232551
141729	565634	232547
141730	565638	232543
141731	565642	232539
141732	565646	232535
141733	565650	232531
141734	565655	232527
141735	565658	232523
141736	565662	232519
141737	565665	232515
141738	565670	232511
141739	565673	232507
141740	565677	232503
141741	565681	232499
141742	565685	232495
141743	565690	232491
141744	565693	232487
141745	565697	232483
141746	565703	232479
141747	565707	232476
141748	565713	232472
141749	565718	232469
141750	565722	232465
141751	565727	232461
141752	565730	232457
141753	565734	232453
141754	565738	232449
141755	565742	232445
141756	565746	232441
141757	565749	232437
141758	565753	232433
141759	565757	232428
141760	565760	232424
141761	565764	232420
141762	565768	232416
141763	565773	232412
141764	565777	232409
141765	565781	232405
141766	565785	232401
141767	565789	232397
141768	565792	232392
141769	565796	232388
141770	565800	232384
141771	565806	232381
141772	565809	232377
141773	565813	232373
141774	565816	232369
141775	565821	232365
141776	565825	232361
141777	565828	232357
141778	565832	232352
141779	565837	232349
141780	565841	232345
141781	565844	232341
141782	565848	232336
141783	565852	232333
141784	565856	232328
141785	565859	232324
141786	565863	232320
141787	565867	232316
141788	565872	232312
141789	565875	232308
141790	565879	232304
141791	565883	232300
141792	565887	232296
141793	565891	232292
141794	565895	232288
141795	565898	232284
141796	565903	232280
141797	565909	232277
141798	565913	232273
141799	565917	232269
141800	565921	232265
141801	565925	232261
141802	565928	232257
141803	565932	232253
141804	565936	232249
141805	565940	232245
141806	565944	232241
141807	565947	232237
141808	565951	232232
141809	565955	232228
141810	565959	232224
141811	565962	232220
141812	565966	232216
141813	565970	232212
141814	565974	232208
141815	565978	232204
141816	565982	232200
141817	565987	232196
141818	565990	232192
141819	565994	232188
141820	565998	232184
141821	566002	232180
141822	566006	232176
141823	566010	232172
141824	566014	232168
141825	566018	232164
141826	566022	232160
141827	566026	232156
141828	566030	232152
141829	566034	232148
141830	566038	232144
141831	566042	232140
141832	566046	232136
141833	566050	232132
141834	566053	232128
141835	566057	232124
141836	566061	232120
141837	566064	232116
141838	566069	232112
141839	566073	232108
141840	566076	232104
141841	566080	232099
141842	566084	232096
141843	566088	232091
141844	566091	232087
141845	566095	232083
141846	566099	232079
141847	566103	232075
141848	566107	232071
141849	566111	232067
141850	566115	232063
141851	566119	232059
141852	566122	232055
141853	566126	232051
141854	566129	232047
141855	566134	232043
141856	566138	232039
141857	566142	232035
141858	566146	232031
141859	566150	232027
141860	566154	232023
141861	566158	232019
141862	566161	232015
141863	566165	232011
141864	566169	232007
141865	566173	232003
141866	566177	231999
141867	566181	231995
141868	566186	231991
141869	566189	231987
141870	566193	231983
141871	566197	231979
141872	566201	231975
141873	566205	231971
141874	566209	231967
141875	566214	231963
141876	566218	231959
141877	566221	231955
141878	566225	231951
141879	566229	231947
141880	566233	231943
141881	566237	231939
141882	566243	231936
141883	566247	231932
141884	566251	231928
141885	566255	231924
141886	566258	231920
141887	566262	231915
141888	566266	231911
141889	566270	231907
141890	566274	231903
141891	566277	231899
141892	566282	231896
141893	566286	231891
141894	566289	231887
141895	566293	231883
141896	566297	231879
141897	566301	231875
141898	566305	231871
141899	566308	231867
141900	566313	231863
141901	566317	231859
141902	566321	231855
141903	566325	231851
141904	566329	231847
141905	566333	231843
141906	566337	231839
141907	566341	231835
141908	566344	231831
141909	566349	231827
141910	566353	231823
141911	566357	231819
141912	566361	231815
141913	566365	231811
141914	566369	231807
141915	566372	231803
141916	566376	231799
141917	566380	231795
141918	566384	231791
141919	566388	231787
141920	566392	231783
141921	566395	231779
141922	566399	231775
141923	566403	231771
141924	566407	231766
141925	566411	231763
141926	566415	231759
141927	566419	231755
141928	566423	231751
141929	566428	231747
141930	566432	231743
141931	566436	231739
141932	566439	231735
141933	566444	231731
141934	566448	231727
141935	566453	231723
141936	566456	231719
141937	566461	231715
141938	566464	231711
141939	566469	231707
141940	566472	231703
141941	566477	231700
141942	566480	231695
141943	566485	231692
141944	566488	231687
141945	566493	231684
141946	566497	231680
141947	566501	231676
141948	566505	231672
141949	566510	231668
141950	566514	231664
141951	566517	231660
141952	566521	231656
141953	566524	231652
141954	566529	231648
141955	566532	231643
141956	566536	231639
141957	566540	231635
141958	566544	231632
141959	566548	231627
141960	566551	231623
141961	566555	231619
141962	566559	231615
141963	566563	231611
141964	566568	231607
141965	566571	231603
141966	566576	231599
141967	566580	231595
141968	566584	231592
141969	566588	231588
141970	566593	231584
141971	566597	231580
141972	566600	231576
141973	566604	231572
141974	566608	231568
141975	566612	231564
141976	566615	231559
141977	566619	231555
141978	566622	231551
141979	566627	231547
141980	566631	231543
141981	566634	231539
141982	566638	231535
141983	566643	231531
141984	566647	231527
141985	566651	231523
141986	566655	231519
141987	566660	231516
141988	566664	231512
141989	566667	231508
141990	566671	231503
141991	566675	231500
141992	566679	231496
141993	566683	231491
141994	566687	231487
141995	566692	231484
141996	566695	231480
141997	566699	231476
141998	566703	231472
141999	566708	231468
142000	566712	231464
142001	566716	231460
142002	566720	231456
142003	566724	231452
142004	566727	231448
142005	566732	231444
142006	566736	231440
142007	566740	231436
142008	566744	231432
142009	566747	231428
142010	566751	231424
142011	566755	231420
142012	566759	231416
142013	566763	231412
142014	566767	231408
142015	566771	231404
142016	566775	231400
142017	566779	231396
142018	566782	231392
142019	566786	231387
142020	566790	231384
142021	566794	231379
142022	566797	231375
142023	566801	231371
142024	566805	231367
142025	566810	231363
142026	566813	231359
142027	566817	231355
142028	566820	231351
142029	566825	231347
142030	566829	231343
142031	566833	231339
142032	566836	231335
142033	566841	231331
142034	566845	231327
142035	566849	231323
142036	566853	231319
142037	566857	231315
142038	566861	231311
142039	566865	231307
142040	566869	231303
142041	566874	231300
142042	566878	231296
142043	566882	231292
142044	566885	231288
142045	566890	231284
142046	566893	231280
142047	566897	231275
142048	566900	231271
142049	566904	231267
142050	566909	231263
142051	566913	231259
142052	566916	231255
142053	566920	231251
142054	566925	231247
142055	566928	231243
142056	566933	231239
142057	566937	231235
142058	566941	231231
142059	566945	231227
142060	566949	231224
142061	566953	231219
142062	566958	231216
142063	566961	231212
142064	566965	231208
142065	566969	231204
142066	566973	231200
142067	566977	231196
142068	566981	231191
142069	566984	231187
142070	566988	231183
142071	566993	231180
142072	566997	231176
142073	567001	231172
142074	567005	231168
142075	567009	231164
142076	567012	231159
142077	567016	231155
142078	567019	231151
142079	567024	231148
142080	567028	231144
142081	567032	231139
142082	567036	231135
142083	567040	231131
142084	567044	231127
142085	567047	231123
142086	567051	231119
142087	567055	231115
142088	567059	231111
142089	567063	231107
142090	567067	231103
142091	567070	231099
142092	567075	231095
142093	567078	231091
142094	567083	231087
142095	567086	231083
142096	567091	231079
142097	567094	231075
142098	567099	231071
142099	567103	231067
142100	567107	231063
142101	567111	231059
142102	567115	231055
142103	567118	231051
142104	567123	231047
142105	567127	231043
142106	567130	231039
142107	567134	231035
142108	567138	231031
142109	567142	231027
142110	567145	231023
142111	567149	231019
142112	567154	231015
142113	567158	231011
142114	567162	231007
142115	567166	231003
142116	567171	230999
142117	567175	230996
142118	567179	230992
142119	567183	230987
142120	567187	230983
142121	567191	230979
142122	567194	230975
142123	567198	230971
142124	567202	230967
142125	567206	230963
142126	567210	230959
142127	567214	230955
142128	567218	230951
142129	567222	230947
142130	567225	230943
142131	567229	230939
142132	567233	230935
142133	567237	230931
142134	567240	230927
142135	567244	230923
142136	567248	230918
142137	567253	230915
142138	567257	230911
142139	567260	230907
142140	567264	230903
142141	567268	230899
142142	567273	230895
142143	567276	230891
142144	567280	230887
142145	567284	230882
142146	567289	230879
142147	567293	230875
142148	567296	230871
142149	567300	230867
142150	567304	230863
142151	567308	230859
142152	567312	230855
142153	567316	230851
142154	567320	230847
142155	567324	230843
142156	567328	230839
142157	567332	230835
142158	567336	230831
142159	567339	230826
142160	567343	230822
142161	567346	230818
142162	567350	230814
142163	567355	230810
142164	567358	230806
142165	567363	230802
142166	567366	230798
142167	567371	230794
142168	567374	230790
142169	567378	230786
142170	567381	230782
142171	567385	230778
142172	567389	230774
142173	567393	230770
142174	567397	230766
142175	567400	230761
142176	567405	230758
142177	567409	230754
142178	567412	230749
142179	567416	230745
142180	567420	230742
142181	567424	230737
142182	567428	230734
142183	567432	230729
142184	567436	230725
142185	567440	230721
142186	567444	230718
142187	567448	230714
142188	567452	230710
142189	567456	230705
142190	567460	230701
142191	567464	230697
142192	567468	230694
142193	567472	230689
142194	567475	230685
142195	567479	230681
142196	567483	230677
142197	567488	230674
142198	567491	230669
142199	567495	230665
142200	567499	230661
142201	567503	230657
142202	567507	230653
142203	567510	230649
142204	567514	230645
142205	567519	230641
142206	567522	230637
142207	567526	230633
142208	567529	230629
142209	567533	230625
142210	567537	230621
142211	567540	230616
142212	567544	230612
142213	567548	230608
142214	567553	230605
142215	567557	230601
142216	567560	230596
142217	567564	230592
142218	567568	230588
142219	567573	230585
142220	567577	230581
142221	567580	230576
142222	567585	230573
142223	567589	230569
142224	567592	230565
142225	567596	230560
142226	567600	230556
142227	567604	230552
142228	567608	230548
142229	567611	230544
142230	567615	230540
142231	567619	230536
142232	567623	230532
142233	567627	230528
142234	567631	230524
142235	567635	230520
142236	567639	230516
142237	567642	230512
142238	567646	230508
142239	567650	230504
142240	567655	230500
142241	567659	230496
142242	567662	230492
142243	567667	230488
142244	567671	230484
142245	567674	230480
142246	567678	230476
142247	567682	230472
142248	567686	230468
142249	567689	230464
142250	567694	230460
142251	567699	230456
142252	567703	230452
142253	567707	230448
142254	567712	230445
142255	567716	230441
142256	567720	230437
142257	567724	230433
142258	567728	230429
142259	567731	230425
142260	567735	230420
142261	567739	230416
142262	567742	230412
142263	567746	230408
142264	567751	230405
142265	567756	230401
142266	567759	230397
142267	567763	230393
142268	567768	230389
142269	567772	230385
142270	567777	230382
142271	567783	230378
142272	567786	230374
142273	567790	230370
142274	567794	230366
142275	567798	230362
142276	567802	230358
142277	567806	230354
142278	567809	230350
142279	567814	230346
142280	567817	230342
142281	567821	230338
142282	567825	230334
142283	567829	230330
142284	567833	230326
142285	567837	230322
142286	567840	230317
142287	567844	230313
142288	567848	230309
142289	567852	230305
142290	567855	230301
142291	567859	230297
142292	567864	230293
142293	567867	230289
142294	567871	230285
142295	567874	230281
142296	567878	230277
142297	567882	230273
142298	567886	230268
142299	567891	230265
142300	567895	230261
142301	567899	230257
142302	567902	230253
142303	567907	230249
142304	567910	230245
142305	567915	230241
142306	567918	230237
142307	567922	230233
142308	567926	230228
142309	567929	230224
142310	567933	230220
142311	567936	230216
142312	567940	230212
142313	567944	230208
142314	567948	230204
142315	567952	230200
142316	567956	230196
142317	567961	230192
142318	567965	230189
142319	567969	230184
142320	567973	230180
142321	567976	230176
142322	567983	230173
142323	567987	230169
142324	567991	230165
142325	567996	230162
142326	567999	230157
142327	568003	230153
142328	568007	230149
142329	568011	230145
142330	568016	230142
142331	568021	230138
142332	568024	230134
142333	568029	230130
142334	568032	230126
142335	568036	230122
142336	568040	230118
142337	568044	230114
142338	568048	230110
142339	568052	230106
142340	568056	230102
142341	568061	230098
142342	568064	230094
142343	568068	230090
142344	568072	230086
142345	568075	230082
142346	568080	230078
142347	568083	230074
142348	568088	230070
142349	568092	230066
142350	568096	230062
142351	568100	230058
142352	568103	230054
142353	568107	230050
142354	568111	230046
142355	568115	230042
142356	568119	230038
142357	568124	230034
142358	568127	230030
142359	568131	230026
142360	568135	230022
142361	568139	230018
142362	568142	230013
142363	568147	230010
142364	568150	230005
142365	568154	230001
142366	568158	229997
142367	568162	229994
142368	568167	229990
142369	568170	229986
142370	568174	229982
142371	568179	229978
142372	568182	229974
142373	568186	229969
142374	568190	229965
142375	568195	229962
142376	568198	229958
142377	568202	229953
142378	568206	229949
142379	568210	229945
142380	568214	229941
142381	568217	229937
142382	568221	229933
142383	568225	229929
142384	568229	229925
142385	568234	229922
142386	568237	229917
142387	568241	229913
142388	568246	229910
142389	568249	229905
142390	568253	229901
142391	568257	229897
142392	568261	229894
142393	568265	229890
142394	568270	229886
142395	568275	229882
142396	568279	229878
142397	568283	229874
142398	568287	229870
142399	568290	229866
142400	568295	229862
142401	568299	229858
142402	568302	229854
142403	568306	229850
142404	568311	229846
142405	568315	229842
142406	568318	229838
142407	568322	229834
142408	568326	229830
142409	568330	229826
142410	568333	229822
142411	568338	229818
142412	568341	229814
142413	568346	229810
142414	568350	229806
142415	568355	229803
142416	568360	229799
142417	568365	229795
142418	568368	229791
142419	568372	229787
142420	568377	229783
142421	568381	229779
142422	568385	229775
142423	568388	229771
142424	568392	229767
142425	568396	229763
142426	568400	229759
142427	568403	229755
142428	568408	229751
142429	568411	229747
142430	568415	229743
142431	568419	229739
142432	568423	229735
142433	568428	229731
142434	568431	229727
142435	568435	229723
142436	568439	229719
142437	568443	229715
142438	568447	229711
142439	568450	229707
142440	568454	229702
142441	568458	229698
142442	568462	229694
142443	568467	229691
142444	568470	229687
142445	568475	229683
142446	568478	229678
142447	568482	229674
142448	568486	229670
142449	568489	229666
142450	568494	229662
142451	568497	229658
142452	568501	229654
142453	568504	229650
142454	568509	229646
142455	568513	229642
142456	568516	229638
142457	568520	229634
142458	568524	229630
142459	568528	229626
142460	568532	229622
142461	568535	229617
142462	568539	229613
142463	568543	229610
142464	568547	229605
142465	568551	229602
142466	568555	229597
142467	568560	229594
142468	568564	229590
142469	568568	229586
142470	568573	229582
142471	568577	229578
142472	568582	229575
142473	568586	229571
142474	568590	229567
142475	568595	229563
142476	568600	229560
142477	568605	229556
142478	568610	229552
142479	568615	229549
142480	568619	229545
142481	568624	229541
142482	568628	229537
142483	568633	229534
142484	568638	229530
142485	568643	229526
142486	568646	229522
142487	568651	229519
142488	568655	229515
142489	568660	229511
142490	568665	229507
142491	568669	229503
